id-enccre,headword,text,coordinates,meridian,coordinates_txt,gpt_preds
v7-1285-0,GOSTYNEN,"GOSTYNEN, Gostynia, (Géogr.)​ ville de Pologne au palatinat de Rava, à deux lieues de Plosko. Jean Démétrius Suiski, czar de Moscovie, y mourut prisonnier avec ses deux freres. Long. 37. 45. latit. 52. 25. (D. J.)​","[[""52 25' N 37 45' E""]]",,52 25' N 37 45' E,52 25' N 37 45' E
v7-1363-0,GRADISCA,"GRADISCA, (Géog.)​ les Allemands écrivent Gradisch ; petite, mais forte ville du comté de Gortz, sur le Lizonzo, aux frontieres du Frioul, & sujette à la maison d’Autriche, à 2 lieues de Gortz, à 4 d’Aquilée, à 22 N. E. de Venise. Longit. 31. 10. latit. 45. 52. (D. J.)​","[[""45 52' N 31 10' E""]]",,45 52' N 31 10' E,45 52' N 31 10' E
v7-1387-1,"Grammont, ou Grand-mont","Grammont, (Géog.)​ ou Grand-mont, Grandimontium, petite ville de France dans la Marche limosine, seulement connue par son ancienne abbaye, à 6 lieues N. E. de Limoges. Long. 19. 8. lat. 45. 56.


Cette abbaye est le chef-lieu d’un ordre qui en porte le nom. Voyez l’article précédent. Elle est immédiatement soûmise au saint siége, & présente à la vûe un véritable desert propre à la solitude la plus pénitente. C’est tout près de cette retraite que le célebre Muret Marc Antoine, l’un des plus excellens écrivains du xvj. siecle vint au monde ; sans le secours d’aucun maitre, & par la seule force de son génie, il acquit une parfaite connoissance des langues greque & latine. Ses ouvrages recueillis à Venise en 1727, sont remplis d’érudition, de goût, & de délicatesse. Il passa ses jours en Italie, & mourut à Rome le 4 Juin 1585, âgé de 59 ans. (D. J.)​","[[""45 56' N 19 8' E""]]",,45 56' N 19 8' E,45 56' N 19 8' E
v7-1387-2,"Grammont, ou Gérard-mont","Grammont, ou Gérard-mont, Gerardimons, (Géog.)​ les Flamands disent Gheersberg : ville de la Flandre autrichienne, sur la Dendre, à 3 lieues d’Oudenarde, 7 N. E. de Tournay. Long. 21. 31. lat. 50 46. (D. J.)​","[[""50 46' N 21 31' E""]]",,50 46' N 21 31' E,50 46' N 21 31' E
v7-1425-0,GRATZ,"GRATZ, Graiacum, (Géogr.)​ ville d’Allemagne capitale de la Stirie, avec un bon château sur une roche, un palais & une académie. Gratz est, suivant Cluvier, la Muroela de Ptolomée ; cependant d’autres auteurs n’en conviennent point, & même révoquent en doute son ancienneté. Elle est sur le Muer, à 24 lieues S. O. de Vienne, & 18 N. O. de Varadin. Long. suivant Street, 33d26′15″. latit. 48d50′6″. (D. J.)​","[['48 50\' 6"" N 33 26\' 15"" E']]",,"48 50' 6"" N 33 26' 15"" E","48 50' 6"" N 33 26' 15"" E"
v7-1449-0,GRÉENWICH,"GRÉENWICH, (Géog.)​ petite ville d’Angleterre dans la province de Kent N. O. à deux lieues de Londres sur la Tamise. Long. suivant Harris & Cassini, 17d. 28’. 3″ lat 51d. 28’. 3″.


Gréenwich est remarquable par son observatoire & par son hôpital en faveur des matelots invalides. Cette derniere maison étoit le palais chéri de Guillaume & de la reine Marie ; mais en 1694 ils l’abandonnerent volontairement à cette pieuse destination.


C’est à Gréenwich que naquit Henri VIII. prince aussi fougueux que voluptueux, d’une opiniâtreté invincible dans ses desirs, & d’une volonté despotique qui tint lieu de lois ; libéral jusqu’à la prodigalité : courageux, intrépide, il battit les François & les Ecossois, réunit le pays de Galles à l’Angleterre, & érigea l’Irlande en nouveau royaume : cruel & sans retour sur lui-même, il se souilla de trois divorces & du sang de deux épouses : également tyran dans sa famille, dans le gouvernement & dans la religion, il se sépara du pape, parce qu’il étoit amoureux d’Anne de Boulen, & se fit le premier reconnoître pour chef de l’église dans ses états. Mais si ce fut un crime sous son empire de soûtenir l’autorité du pape, c’en fut un d’être protestant ; il fit brûler dans la même place ceux qui parloient pour le pontife romain, & ceux qui se déclaroient pour la réforme d’Allemagne.


Elisabeth sa fille, l’une des plus illustres souveraines dont les annales du monde ayent parlé, naquit dans le même lieu qu’Henri VIII. hérita de ses couronnes, mais non pas de son caractere & de sa tyrannie. Son regne est le plus beau morceau de l’histoire d’Angleterre : il a été l’école où tant d’hommes célebres d’état & de guerre se sont formés, que la Grande-Bretagne n’en produisit jamais un si grand nombre ; elle ne peut oublier l’époque mémorable ou, après la dispersion de la flotte invincible, cette reine disoit à son parlement : « Je sais, Messieurs, que je ne tiens pas le sceptre pour mon propre avantage, & que je me dois toute entiere à la société qui a mis en moi sa confiance ; mon plus grand bonheur est de voir que j’ai pour sujets des hommes dignes que je renonçasse pour eux au throne & à la vie ». (D. J.)​","[['51 28\' 3"" N 17 28\' 3"" E']]",,"51 28' 3"" N 17 28' 3"" E","51 28' 3"" N 17 28' 3"" E"
v7-1462-7,"Grenade, (la)","Grenade, (la) Géog.​ île de l’Amérique septentrionale dans la mer du Nord, & l’une des Antilles. Sa longueur du N. au S. est de 10 lieues ; sa plus grande largeur de 5, & sa circonférence d’environ​22. Elle est très-fertile, appartient aux François depuis 1650, n’est éloignée que d’environ 30 lieues de la Terre-ferme, & de 70 de la Martinique. Longit. 315. 35. lat. nord 12. 15. (D. J.)​","[[""12 15' N 315 35' E""]]",,12 15' N 315 35' E,12 15' N 315 35' E
v7-1505-0,GRIMBERG,"GRIMBERG, (Géog.)​ petite ville d’Allemagne dans l’électorat de Treves, bâtie au douzieme siecle par Jean, quatre-vingts-sixieme évêque de Treves. Elle est à six lieues S. de cette ville. Long. 24. 10. lat. 49. 30. (D. J.)​","[[""49 30' N 24 10' E""]]",,49 30' N 24 10' E,49 30' N 24 10' E
v7-1547-0,"GROSSA, Isola","GROSSA, Isola, (Géog.)​ ile de la Dalmatie dans le golphe de Venise au comté de Zara, d’environ 20 lieues de circuit. Elle appartient aux Vénitiens. Long. 32d. 33′. 6″. latit. 44d. 4′. 25″. (D. J.)​","[['44 4\' 25"" N 32 33\' 6"" E']]",,"44 4' 25"" N 32 33' 6"" E","44 4' 25"" N 32 33' 6"" E"
v7-1574-0,GRUNSFELD,"GRUNSFELD, (Géog.)​ petite ville d’Allemagne en Franconie, à trois lieues E. de Rothenbourg : elle appartient au langdrave de Leuchtenberg. Lon. 27. 7. lat. 49. 41. (D. J.)​","[[""49 41' N 27 7' E""]]",,49 41' N 27 7' E,49 41' N 27 7' E
v7-1578-0,GRUYERES,"GRUYERES, (Géog.)​ petite ville de Suisse au canton de Fribourg ; elle étoit autrefois la résidence des comtes de Gruyeres, & la capitale de leur comté. Son terroir abonde en pâturages, où l’on nourrit beaucoup de vaches, du lait desquelles on fait ces grands fromages qui prennent leur nom du lieu, & dont la vente fait la seule richesse du canton. Gruyeres est située sur le Sana, à six lieues S. O. de Fribourg. Long. 24. 58. latit. 46. 35. (D. J.)​","[[""46 35' N 24 58' E""]]",,46 35' N 24 58' E,46 35' N 24 58' E
v7-1583-0,GUADALAJARA,"GUADALAJARA, (Géog.)​ ville d’Espagne dans la Nouvelle Castille, sur le Hénarès, à quatre lieues N. E. d’Alcala, douze de Madrid. On a raison de douter que cette ville soit la Caraca de Ptolomée ; en 1460 Henri IV. l’honora du nom de cité, & elle a droit d’assister aux états généraux de Castille.


C’est la patrie de Gomez de Ciudad-Réal (Alvarès) poëte latin espagnol, qui fut élevé avec Charles-Quint, & se fit de la réputation dans son pays par son poëme de la toison d’or : il mourut le 14 Juillet 1538, âgé de cinquante ans. Longit. 14. 50. latit. 40. 36. (D. J.)​","[[""40 36' N 14 50' E""]]",,40 36' N 14 50' E,40 36' N 14 50' E
v7-1604-0,GUANAHANI (Isle de),"GUANAHANI, (Isle de) Géograph.​ autrement nommée par Christophe Colomb, l’île de Saint-Sauveur ; ile de l’Amérique septentrionale, l’une des Lucaies dans la mer du Nord ; ce fut la premiere terre que Colomb découvrit dans le Nouveau-Monde en 1492, le jour même que les Espagnols avoient dessein de Je tuer, fatigués de ne rien trouver ; elle est au sud de Guanima & au nord de Triangulo, avec un assez bon port. Longit. 32. 30. lat. 25. 10. 40. (D. J.)​","[['25 10\' 40"" N 32 30\' E']]",,"25 10' 40"" N 32 30' E","25 10' 40"" N 32 30' E"
v7-1608-0,"GUANÇAVELICA, ou GUANCABELICA","GUANÇAVELICA, ou GUANCABELICA, (Géogr.)​ petite ville de l’Amérique méridionale au Pérou, dans l’audience de Lima, à 60 lieues de Pisco. Long. 305. 30. lat. mérid. 12. 40.


C’est auprès de cette ville qu’est la grande miniere de mercure, qui sert à purifier l’or & l’argent de toute l’Amérique méridionale. Cette mine est creusée dans une montagne fort vaste, & les seules dépenses qu’on a faites en bois pour la soûtenir, sont immenses. On trouve dans cette mine des places, des rues, & une chapelle où l’on célebre la messe les jours de fêtes ; on y est éclairé par un grand nombre de chandelles allumées pendant qu’on y travaille. Les particuliers y font travailler à leurs frais, & sont obligés sous les plus grandes peines de remettre au roi d’Espagne tout le mercure qu’ils en tirent. On le leur paye à un certain prix fixé ; & lorsqu’on en a tiré une quantité suffisante, l’entrée de la mine est fermée, & personne n’en peut avoir que de celui des magasins. On tire communément tous les ans des mines de Guançavelica, pour un million de livres de vif-argent, qu’on mene par terre à Lima, puis à Arica, & de-là à Potosi. Les Indiens qui travaillent dans ces mines deviennent au bout de quelques années perclus de tous leurs membres, & périssent enfin misérablement.


La terre qui contient le vif-argent des mines de Guançavelica, est d’un rouge blanchâtre, comme de la brique mal cuite ; on la concasse, dit M. Frézier (voyages de la mer du sud), & on la met dans un fourneau de terre, dont le chapiteau est une voûte en cul-de-four, un peu sphéroïde ; on l’étend sur une grille de fer recouverte de terre, sous laquelle on entretient un petit feu avec de l’herbe icho, qui est plus propre à cela que toute autre matiere combustible ; c’est pourquoi il est défendu de la couper à 20 lieues à la ronde. La chaleur se communique au-travers de cette terre, & échauffe tellement le minérai concassé, que le vif-argent en sort volatilisé en fumée ; mais comme le chapiteau est exactement bouché, elle ne trouve d’issue que par un petit trou qui communique à une suite de cucurbites de terre, rondes, & emboîtées par le cou les unes dans les autres ; là cette fumée circule & se condense, par le moyen d’un peu d’eau qu’il y a au fond de chaque cucurbite, où le vif-argent tombe condensé, & en liqueur bien formée. Dans les premieres cucurbites, il s’en forme moins que dans les dernieres ; & comme elles s’échauffent si fort qu’elles casseroient, on a soin de les rafraîchir par-dehors avec de l’eau. (D. J.)​","[[""12 40' S 305 30' E""]]",,12 40' S 305 30' E,12 40' S 305 30' O
v7-1616-0,GUARDIA,"GUARDIA, (Géog.)​ ville de Portugal, dans la province de Beira, avec un évêché suffragant de Lisbonne, à 12 lieues S. E. de Visen, 20 O. de Lamego, 50 N. E. de Lisbonne. Long. 11. 18. lat. 40. 20. (D. J.)​","[[""40 20' N 11 18' E""]]",,40 20' N 11 18' E,40 20' N 11 18' O
v7-1638-3,Gueldres,"Gueldres, (Géog.)​ petite ville forte des Pays-Bas, au duché de même nom, cédée au roi de Prusse par le traité d’Utrecht ; elle est dans des marais sur la Niers, à deux lieues nord-est de Venlo. Ce n’est donc pas la Gelduba mentionnée dans l’itinéraire d’Antonin, & dans Pline, liv. XIX. ch. v. car la ville de Gueldres est à quatre lieues du Rhin, & Gelduba étoit sur ce fleuve, castellum rheno impositum, dit Pline. Long. 23. 56. latit. 5. 30. (D. J.)​","[[""5 30' N 23 56' E""]]",,5 30' N 23 56' E,5 30' N 23 56' E
v7-1644-0,GUERANDE,"GUERANDE, Gueranda, (Géog.)​ ville de France en Bretagne, au comté de Nantes. Il s’y fait avec les Anglois quelque commerce de sel blanc, qu’elle tire des salines de son territoire. Elle est à une lieue de l’Océan, & à treize N. O. de Nantes. Long. 15. 13. 24. lat. 47. 19. 39. (D. J.)​","[['47 19\' 39"" N 15 13\' 24"" E']]",,"47 19' 39"" N 15 13' 24"" E","47 19' 39"" N 15 13' 24"" E"
v7-1690-0,GUILLAIN (Saint),"GUILLAIN, (Saint-) Gislenopolis, Géog.​ ville des Pays-Bas autrichiens, au Hainaut, dans la prevôté de Mons, qu’elle défend par ses écluses. Elle est dans un lieu marécageux, sur la riviere de Haine, à deux lieues de Mons. Longit. 21. 29. latit. 50, 25. (D. J.)​","[[""50 25' N 21 29' E""]]",,50 25' N 21 29' E,50 25' N 21 29' E
v7-1724-0,GUISE,"GUISE, (Géog.)​ petite ville de France en Picardie dans la Thiérache, avec un fort château & titre de duché pairie. Elle est sur l’Oise, à 6 lieues N. O. de Saint-Quentin, 10 S. E. de Cambrai, 38 N. E. de Paris. Long. 21. 17. 22. lat. 49. 53. 47.


Billi, (Jacques de) un des savans françois du xvj. siecle, traduisit de grec en latin les ouvrages de S. Grégoire de Nazianze, de S. Isidore de Peluse, de S. Jean Damascene, &c. Il mourut en 1581, âgé de 47 ans. On ne doit pas le confondre avec Jacques de Billi jésuite, né dans le xvij. siecle. (D. J.)​","[['49 53\' 47"" N 21 17\' 22"" E']]",,"49 53' 47"" N 21 17' 22"" E","49 53' 47"" N 21 17' 22"" E"
v7-1730-0,GULTZOW,"GULTZOW, (Géog.)​ petite ville d’Allemagne en Poméranie. Long. 39. 20. lat. 53. 39. (D. J.)​","[[""53 39' N 39 20' E""]]",,53 39' N 39 20' E,53 39' N 39 20' E
v7-1734-0,GUNDELFINGEN,"GUNDELFINGEN, (Géog.)​ petite ville d’Allemagne dans la Soüabe, sujette à la maison palatine. Elle est à six lieues d’Ulm. Lon. 27. 36. lat. 48. 22. (D. J.)​","[[""48 22' N 27 36' E""]]",,48 22' N 27 36' E,48 22' N 27 36' E
v7-1742-0,GURCK,"GURCK, (Géog.)​ ville d’Allemagne dans la basse Carinthie, avec un évêché suffragant de Saltzbourg,​ érigé l’an 1073. Elle est sur la petite riviere de Gurck à 5 lieues N. E. de Clagenfurt, 16 S. E. de Saltzbourg. Long. 31. 50. lat. 47. 10. (D. J.)​","[[""47 10' N 31 50' E""]]",,47 10' N 31 50' E,47 10' N 31 50' E
v7-1743-0,GURIARE,"GURIARE, (Géog.)​ ville ouverte d’Amérique dans la Terre-Ferme, sur la côte septentrionale, assez près de Caracos, à 5 lieues ouest du Cap-blanc. Long. 312. 32. lat. 9. 30. (D. J.)​","[[""9 30' N 312 32' E""]]",,9 30' N 312 32' E,9 30' N 312 32' O
v7-1748-0,GUSTROW,"GUSTROW, (Géog.)​ ville d’Allemagne dans la basse-Saxe, au duché de Meckelbourg, dans la Vandalie proprement dite ; on y professe la confession d’Ausbourg. Elle est à 4 lieues S. O. de Rostock, 7 E. de Wismar, 8 N. E. de Schwérin. Long. 30. 18. latit. 53. 57. (D. J.)​","[[""53 57' N 30 18' E""]]",,53 57' N 30 18' E,53 57' N 30 18' E
v7-181-0,FOSSOMBRONE,"FOSSOMBRONE, (Géog.)​ petite ville d’Italie dans l’Etat ecclésiastique, au duché d’Urbin, avec un évêché suffragant d’Urbin. Elle est bâtie des rui-​nes de l’ancienne Forum Sempronii, près la riviere de Métro, à sept lieues S. O. de Pésaro, quatre S. E. d’Urbin. Long. 30d. 28′. lat. 43d. 42′. (D. J.)​","[[""43 42' N 30 28' E""]]",,43 42' N 30 28' E,43 42' N 30 28' E
v7-196-0,FOUE,"FOUÉ, (Geog.)​ d’autres écrivent Foa, Fuoa, Fua, ancienne ville de la basse Egypte sur le Nil, dans un terroir agréable, à sept lieues de Rosette, & seize S. d’Alexandrie. Longit. 49. latit. 30. 40. (D. J.)​","[[""30 40' N 49 E""]]",,30 40' N 49 E,30 40' N 49 E
v7-201-6,Fougeres,"Fougeres, (Géog.)​ petite ville de France en Bretagne sur le Coesnon, entre Rennes, Avranches, & Dole, aux confins de la Normandie & du Maine ; son nom lui vient, selon M. de Valois, de ce que ses environs étoient autrefois remplis de fougere. Longit. 16. 22. latit. 48. 20.


Elle est la patrie de René le Païs, né en 1636, mort en 1690 ; c’étoit un écrivain très-médiocre, qui donnoit comme Voiture, dont il étoit le singe, sans avoir certaines graces de son modele, dans un mauvais goût de plaisanterie. On sait à ce sujet le vers ironique de Despréaux, sat. iij.



Le Païs sans mentir est un bouffon plaisant.


(D. J.)​","[[""48 20' N 16 22' E""]]",,48 20' N 16 22' E,48 20' N 16 22' E
v7-266-0,FRAGA,"FRAGA, (Géogr.)​ bourg fortifié d’Espagne, au royaume d’Arragon, remarquable par la bataille qui s’y donna contre les Maures l’an 1134, & dans laquelle Alphonse VII. fut battu & tué. Fraga est au pié de la Cinea, à 4 lieues S. de Lérida, 20 S. E. de Sarragosse, 12 S. E. de Balbastro. Long. 17. 58. lat. 41. 28. (D. J.)​","[[""41 28' N 17 58' E""]]",,41 28' N 17 58' E,41 28' N 17 58' E
v7-338-0,"FREJUS, ou FREJULS","FREJUS, ou FREJULS, (Géog.)​ forum Julii, foro Julium, ancienne ville des Gaules ; elle est sur la côte de Provence, avec un évêché suffragant d’Aix.


Jules-César donna son nom à cette ville ; elle a été la patrie d’Agricola, beau-pere de Tacite, qui l’ap-​pelle une colonie illustre & ancienne. Pline la nomme classica, parce qu’Auguste établit un arsenal pour la marine dans son port, qui étoit autrefois très-assuré, mais qui est aujourd’hui comblé, sans qu’on ait pû le rétablir. Voyez Longuerue, & Bouche, histoire de Provence.


Fréjus est près de la mer, à l’embouchure de la riviere d’Argents, dans des marais qui en rendent l’air mal sain ; à 7 lieues d’Antibes, 14 N. E. de Toulon, 12 S. O. de Nice. Longit. 28. 27. latitude 44. 25. (D. J.)​","[[""44 25' N 28 27' E""]]",,44 25' N 28 27' E,44 25' N 28 27' E
v7-375-0,FRIDERICKSTADT,"FRIDERICKSTADT, (Géog.)​ petite ville de la presqu’île de jutland, dans le duché de Sleswick, au confluent de la riviere de Trenne & de celle d’Eyder, fondée en 1621 par Frédéric, duc de Holstein-Gottorp ; elle est à 2 lieues N. E. de Tonneingen, 7 S. O. de Sleswick. Long. 28. 58. lat. 54. 32. (D. J.)​","[[""54 32' N 28 58' E""]]",,54 32' N 28 58' E,54 32' N 28 58' E
v7-376-0,FRIDING,"FRIDING, (Géog.)​ petite ville d’Allemagne dans la Soüabe sur le Danube, à 8 lieues S. E. de Tubingen, 12 N. de Constance. Longit. 32. 42. latit. 47. 50. (D. J.)​","[[""47 50' N 32 42' E""]]",,47 50' N 32 42' E,47 50' N 32 42' E
v7-429-0,"FROWARD, le cap.","FROWARD, le cap. (Géog.) & par les François le cap d'Avance, cap des terres magellaniques sur la côte méridionale de l'Amérique : c'est celui qui avance le plus dans le détroit de Magellan, & qui fait le coude de ce détroit. M. Frezier le place par le 54e degré de lat. & le 308d 45'de long. (D. J.)","[[""54 S 308 45' E""]]",,54 S 308 45' E,54 S 308 45' O
v7-444-0,FUENCHEU ou FOUENTCHÉOU,"FUENCHEU ou FOUENTCHÉOU, (Géogr.)​ grande ville dans la province de Chiknsi, dont elle est la cinquieme métropole, située sur la riviere de ​Fuen : on fait dans son canton, avec du ritz & de la chair de bouc, un breuvage très-fort & très-nourrissant, que les Chinois nomment yangcieu, c’est-à-dire vin de bouc. Le P. Martini donne à Fuencheu 38d. 10′. de latit. longit. 128d. 27′. (D. J.)​","[[""38 10' N 128 27' E""]]",,38 10' N 128 27' E,38 10' N 128 27' E
v7-472-0,FUNCHAL,"FUNCHAL, (Géog.)​ ville de l’Océan atlantique, vers les côtes de Barbarie, capitale de l’île de Madere, sous la domination du roi de Portugal, avec un évêché suffragant de Lisbonne, un port & plusieurs forts. Le P. Biet qui y passa en 1652, l’appelle Fonsaie, & la décrit dans son voyage de la terre équinoctiale. Son commerce consiste en confitures & en vins. Lon. suivant le P. Laval jésuite, 2d55′15″. lat. 32d37′53″. (D. J.)​","[['32 37\' 53"" N 2 55\' 15"" E']]",,"32 37' 53"" N 2 55' 15"" E","32 37' 53"" N 2 55' 15"" O"
v7-481-0,FUNG,"FUNG, (Géog.)​ ville de la Chine, dans la province de Nankin. Le P. Martini lui donne 35d20′ de lat. & le fait de 35d plus orientale que Peking. (D. J.)​","[[""35 20' N 35 W""]]",['Pékin'],35 20' N 35 W,35 20' N
v7-482-0,FUNG-GYANG,"FUNG-GYANG, (Géog.)​ ville de la Chine, dans la province de Xansi, remarquable par la naissance de Chu, qui de simple prêtre, devint empereur de la Chine. Long. 134d10′. latit. 35d20′, suivant le P. Martini. (D. J.)​","[[""35 20' N 134 10' E""]]",,35 20' N 134 10' E,35 20' N 134 10' E
v7-503-0,FURNES,"FURNES, (Géog.)​ en latin Furnæ, selon Grammaye & Meyer ; ville forte des Pays-Bas, capitale de la châtellenie de Furnes dans la Flandre : elle a été prise & reprise bien des fois. La châtellenie de Furnes, en flamand Furner-Anibacht, est seulement considérable par la richesse de ses habitans, & par sa situation. Voyez Longuerue & Grammaye, antiq. Flandriæ. La ville de Furnes est proche la mer, à deux lieues S. O. de Nieuport, trois N. O. de Dixmude, quatre N. E. de Dunkerque. Long. 20d19′38″. lat. 51d4′17″. (D. J.)​","[['51 4\' 17"" N 20 19\' 38"" E']]",,"51 4' 17"" N 20 19' 38"" E","51 4' 17"" N 20 19' 38"" E"
